zip,zip_lat,zip_lng,city,state_id,state_name,population,density,county_name
69352,41.80064,-103.97065,Lyman,NE,Nebraska,619,1.8,Scotts Bluff
69353,41.74722,-103.41668,Mcgrew,NE,Nebraska,37,481.7,Scotts Bluff
69354,42.436679999999996,-103.40768,Marsland,NE,Nebraska,97,0.2,Dawes
69355,41.78298,-103.50793,Melbeta,NE,Nebraska,115,77.0,Scotts Bluff
69356,41.89476,-103.45129,Minatare,NE,Nebraska,1882,5.7,Scotts Bluff
69357,42.07537,-103.81428000000001,Mitchell,NE,Nebraska,3567,4.4,Scotts Bluff
69358,42.067840000000004,-103.96709,Morrill,NE,Nebraska,1907,3.9,Scotts Bluff
69360,42.69944,-102.4717,Rushville,NE,Nebraska,1361,1.3,Sheridan
69361,41.92459,-103.6217,Scottsbluff,NE,Nebraska,17999,60.8,Scotts Bluff
69365,42.96861,-102.5104,Whiteclay,NE,Nebraska,44,0.9,Sheridan
69366,42.157579999999996,-101.55442,Whitman,NE,Nebraska,253,0.1,Grant
69367,42.81615,-103.32842,Whitney,NE,Nebraska,259,0.5,Dawes
70001,29.98372,-90.16727,Metairie,LA,Louisiana,37996,2449.0,Jefferson
70002,30.010509999999996,-90.16221,Metairie,LA,Louisiana,18879,2264.8,Jefferson
70003,29.998620000000003,-90.21399,Metairie,LA,Louisiana,40150,2210.6,Jefferson
70005,29.9994,-90.13386,Metairie,LA,Louisiana,24339,2241.7,Jefferson
70006,30.01401,-90.19169000000001,Metairie,LA,Louisiana,15703,2336.2,Jefferson
70030,29.817290000000003,-90.43231999999999,Des Allemands,LA,Louisiana,4585,56.2,St. Charles
70031,29.941940000000002,-90.29590999999999,Ama,LA,Louisiana,1316,145.1,St. Charles
70032,29.958090000000002,-89.99784,Arabi,LA,Louisiana,3635,802.0,St. Bernard
70036,29.70905,-90.12116999999999,Barataria,LA,Louisiana,1227,108.2,Jefferson
70037,29.74822,-90.0082,Belle Chasse,LA,Louisiana,15590,96.3,Plaquemines
70038,29.32532,-89.3987,Boothville,LA,Louisiana,426,123.7,Plaquemines
70039,29.88144,-90.38906,Boutte,LA,Louisiana,2460,78.3,St. Charles
70040,29.747320000000002,-89.94379,Braithwaite,LA,Louisiana,1604,9.8,Plaquemines
70041,29.37293,-89.53475,Buras,LA,Louisiana,2381,87.6,Plaquemines
70043,29.948040000000002,-89.96273000000001,Chalmette,LA,Louisiana,16760,831.7,St. Bernard
70047,29.969540000000002,-90.36589000000001,Destrehan,LA,Louisiana,13006,465.9,St. Charles
70049,30.0289,-90.57038,Edgard,LA,Louisiana,2481,52.9,St. John the Baptist
70050,29.38165,-89.59203000000001,Empire,LA,Louisiana,74,49.4,Plaquemines
70051,30.07289,-90.63107,Garyville,LA,Louisiana,2518,109.3,St. John the Baptist
70052,30.082309999999996,-90.69939000000001,Gramercy,LA,Louisiana,3795,505.0,St. James
70053,29.9145,-90.05338,Gretna,LA,Louisiana,16499,1854.4,Jefferson
70056,29.888609999999996,-90.0303,Gretna,LA,Louisiana,39082,2224.2,Jefferson
70057,29.966070000000002,-90.46283000000001,Hahnville,LA,Louisiana,4719,47.3,St. Charles
70058,29.87047,-90.06705,Harvey,LA,Louisiana,39887,1219.5,Jefferson
70062,29.989259999999998,-90.25575,Kenner,LA,Louisiana,17095,932.8,Jefferson
70065,30.02763,-90.25403,Kenner,LA,Louisiana,51116,2453.8,Jefferson
70067,29.71433,-90.10523,Lafitte,LA,Louisiana,2757,101.6,Jefferson
70068,30.134529999999998,-90.43478,La Place,LA,Louisiana,34101,245.7,St. John the Baptist
70070,29.83447,-90.30509,Luling,LA,Louisiana,12471,52.1,St. Charles
70071,30.05473,-90.70647,Lutcher,LA,Louisiana,3653,546.7,St. James
70072,29.836009999999998,-90.11041999999999,Marrero,LA,Louisiana,56344,1048.7,Jefferson
70075,29.932940000000002,-89.92129,Meraux,LA,Louisiana,4417,516.1,St. Bernard
70076,30.065040000000003,-90.64641999999999,Mount Airy,LA,Louisiana,292,41.2,St. John the Baptist
70079,30.004,-90.4103,Norco,LA,Louisiana,3067,528.7,St. Charles
70080,29.885140000000003,-90.43404,Paradis,LA,Louisiana,1556,56.2,St. Charles
70082,29.558190000000003,-89.74973,Pointe A La Hache,LA,Louisiana,336,9.5,Plaquemines
70083,29.50875,-89.85110999999999,Port Sulphur,LA,Louisiana,2353,7.2,Plaquemines
70084,30.075229999999998,-90.56792,Reserve,LA,Louisiana,7552,192.9,St. John the Baptist
70085,29.836270000000003,-89.73979,Saint Bernard,LA,Louisiana,4427,44.3,St. Bernard
70086,30.031959999999998,-90.87536999999999,Saint James,LA,Louisiana,1969,33.6,St. James
70087,29.97743,-90.31484,Saint Rose,LA,Louisiana,8122,248.8,St. Charles
70090,29.96837,-90.70455,Vacherie,LA,Louisiana,7671,59.5,St. James
70091,29.213490000000004,-89.28345999999999,Venice,LA,Louisiana,278,0.5,Plaquemines
70092,29.89997,-89.89274,Violet,LA,Louisiana,6651,528.8,St. Bernard
70094,29.91347,-90.20804,Westwego,LA,Louisiana,31669,344.6,Jefferson
70112,29.95705,-90.07686,New Orleans,LA,Louisiana,3655,1618.2,Orleans
70113,29.94295,-90.08308000000001,New Orleans,LA,Louisiana,7025,2668.0,Orleans
70114,29.93794,-90.03267,New Orleans,LA,Louisiana,22870,1813.3,Orleans
70115,29.92391,-90.10200999999999,New Orleans,LA,Louisiana,31695,3156.0,Orleans
70116,29.96725,-90.0644,New Orleans,LA,Louisiana,11507,3439.9,Orleans
70117,29.96845,-90.03005,New Orleans,LA,Louisiana,23389,1647.8,Orleans
70118,29.945190000000004,-90.12557,New Orleans,LA,Louisiana,33008,2720.8,Orleans
70119,29.975720000000003,-90.08698000000001,New Orleans,LA,Louisiana,36228,3128.9,Orleans
70121,29.961840000000002,-90.16244,New Orleans,LA,Louisiana,12029,1238.6,Jefferson
70122,30.013170000000002,-90.06285,New Orleans,LA,Louisiana,28564,1563.4,Orleans
70123,29.9509,-90.20506999999999,New Orleans,LA,Louisiana,26475,1360.6,Jefferson
70124,30.007479999999997,-90.10373,New Orleans,LA,Louisiana,16824,974.6,Orleans
70125,29.9521,-90.10335,New Orleans,LA,Louisiana,14479,2385.6,Orleans
70126,30.018490000000003,-90.02115,New Orleans,LA,Louisiana,23958,915.5,Orleans
70127,30.025029999999997,-89.97675,New Orleans,LA,Louisiana,20471,1113.8,Orleans
70128,30.051040000000004,-89.95515,New Orleans,LA,Louisiana,17113,1355.5,Orleans
70129,30.0825,-89.81558000000001,New Orleans,LA,Louisiana,9064,38.6,Orleans
70130,29.936759999999996,-90.06934,New Orleans,LA,Louisiana,14064,2577.6,Orleans
70131,29.908170000000002,-89.9612,New Orleans,LA,Louisiana,29915,970.0,Orleans
70139,29.950229999999998,-90.071,New Orleans,LA,Louisiana,0,0.0,Orleans
70163,29.950059999999997,-90.07544,New Orleans,LA,Louisiana,0,0.0,Orleans
70301,29.81411,-90.74082,Thibodaux,LA,Louisiana,43037,57.7,Lafourche
70339,29.923659999999998,-91.18158000000001,Pierre Part,LA,Louisiana,6033,41.4,Assumption
70340,29.66974,-91.1043,Amelia,LA,Louisiana,109,819.6,St. Mary
70341,30.030559999999998,-91.06789,Belle Rose,LA,Louisiana,4449,29.7,Assumption
70342,29.69486,-91.23765999999999,Berwick,LA,Louisiana,4979,258.8,St. Mary
70343,29.54813,-90.55716,Bourg,LA,Louisiana,5504,73.5,Terrebonne
70344,29.31205,-90.64965,Chauvin,LA,Louisiana,6143,23.5,Terrebonne
70345,29.551209999999998,-90.26281999999999,Cut Off,LA,Louisiana,9754,40.5,Lafourche
70346,30.12207,-91.02757,Donaldsonville,LA,Louisiana,10925,82.0,Ascension
70352,29.685129999999997,-90.94384000000001,Donner,LA,Louisiana,205,21.4,Terrebonne
70353,29.370720000000002,-90.70531,Dulac,LA,Louisiana,1402,25.4,Terrebonne
70354,29.43737,-90.28483,Galliano,LA,Louisiana,4931,16.3,Lafourche
70355,29.699040000000004,-90.42925,Gheens,LA,Louisiana,1041,3.9,Lafourche
70356,29.64175,-90.9606,Gibson,LA,Louisiana,2484,14.6,Terrebonne
70357,29.286509999999996,-90.18314000000001,Golden Meadow,LA,Louisiana,3043,5.6,Lafourche
70358,29.215770000000003,-90.02775,Grand Isle,LA,Louisiana,1296,78.2,Jefferson
70359,29.69401,-90.77654,Gray,LA,Louisiana,8408,340.8,Terrebonne
70360,29.5882,-90.81023,Houma,LA,Louisiana,26429,158.7,Terrebonne
70363,29.516759999999998,-90.70663,Houma,LA,Louisiana,26513,136.6,Terrebonne
70364,29.63437,-90.68765,Houma,LA,Louisiana,30503,278.0,Terrebonne
70372,29.78302,-90.98895999999999,Labadieville,LA,Louisiana,2518,33.2,Assumption
70373,29.59705,-90.34243000000001,Larose,LA,Louisiana,7141,38.3,Lafourche
70374,29.60197,-90.49873000000001,Lockport,LA,Louisiana,7125,55.7,Lafourche
70375,29.69275,-90.53683000000001,Mathews,LA,Louisiana,125,22.0,Lafourche
70377,29.389429999999997,-90.51238000000001,Montegut,LA,Louisiana,4403,12.9,Terrebonne
70380,29.7218,-91.11652,Morgan City,LA,Louisiana,22928,136.5,Assumption
70390,29.8964,-91.02726,Napoleonville,LA,Louisiana,6969,16.7,Assumption
70391,29.990959999999998,-91.06069000000001,Paincourtville,LA,Louisiana,202,100.9,Assumption
70392,29.73002,-91.3167,Patterson,LA,Louisiana,8456,106.2,St. Mary
70393,29.991359999999997,-91.00731999999999,Plattenville,LA,Louisiana,774,41.3,Assumption
70394,29.69448,-90.61114,Raceland,LA,Louisiana,14328,64.3,Lafourche
70395,29.693009999999997,-90.85117,Schriever,LA,Louisiana,4658,36.7,Terrebonne
70397,29.409359999999996,-90.78595,Theriot,LA,Louisiana,1365,11.9,Terrebonne
70401,30.52828,-90.45674,Hammond,LA,Louisiana,20415,225.2,Tangipahoa
70402,30.51619,-90.4702,Hammond,LA,Louisiana,1514,6795.5,Tangipahoa
70403,30.48003,-90.48389,Hammond,LA,Louisiana,26011,233.8,Tangipahoa
70420,30.4872,-89.96749,Abita Springs,LA,Louisiana,7345,55.6,St. Tammany
70422,30.73532,-90.48246999999999,Amite,LA,Louisiana,13797,31.5,Tangipahoa
70426,30.93355,-89.85846,Angie,LA,Louisiana,6342,20.2,Washington
70427,30.746090000000002,-89.91073,Bogalusa,LA,Louisiana,20033,52.5,Washington
70431,30.61318,-89.97385,Bush,LA,Louisiana,5366,28.8,St. Tammany
70433,30.46329,-90.13839,Covington,LA,Louisiana,31133,246.6,St. Tammany
70435,30.55782,-90.10717,Covington,LA,Louisiana,16603,61.2,St. Tammany
70436,30.80303,-90.52181999999999,Fluker,LA,Louisiana,629,61.7,Tangipahoa
70437,30.62026,-90.20867,Folsom,LA,Louisiana,7918,33.3,St. Tammany
70438,30.846759999999996,-90.10813,Franklinton,LA,Louisiana,18540,21.3,Washington
70441,30.85865,-90.75279,Greensburg,LA,Louisiana,5112,9.5,St. Helena
70442,30.689559999999997,-90.32823,Husser,LA,Louisiana,277,15.7,Tangipahoa
70443,30.629609999999996,-90.53603000000001,Independence,LA,Louisiana,10232,51.2,Tangipahoa
70444,30.90656,-90.48961,Kentwood,LA,Louisiana,10160,15.6,Tangipahoa
70445,30.3677,-89.9128,Lacombe,LA,Louisiana,10840,36.2,St. Tammany
70446,30.62888,-90.34845,Loranger,LA,Louisiana,5877,26.7,Tangipahoa
70447,30.42117,-90.2015,Madisonville,LA,Louisiana,10150,124.6,St. Tammany
70448,30.3628,-90.03941999999999,Mandeville,LA,Louisiana,24851,437.1,St. Tammany
70449,30.255940000000002,-90.66905,Maurepas,LA,Louisiana,3611,20.4,Livingston
70450,30.937040000000003,-90.26966,Mount Hermon,LA,Louisiana,2884,15.0,Washington
70451,30.5484,-90.48091,Natalbany,LA,Louisiana,182,390.7,Tangipahoa
70452,30.430229999999998,-89.78726999999999,Pearl River,LA,Louisiana,13163,68.3,St. Tammany
70453,30.6939,-90.76646,Pine Grove,LA,Louisiana,1045,11.5,St. Helena
70454,30.400990000000004,-90.37265,Ponchatoula,LA,Louisiana,24954,59.5,Tangipahoa
70455,30.51962,-90.32459,Robert,LA,Louisiana,1474,34.4,Tangipahoa
70456,30.78984,-90.50599,Roseland,LA,Louisiana,2850,34.4,Tangipahoa
70458,30.25865,-89.79441,Slidell,LA,Louisiana,35077,642.0,St. Tammany
70460,30.295709999999996,-89.83775,Slidell,LA,Louisiana,22096,232.8,St. Tammany
70461,30.235529999999997,-89.71582,Slidell,LA,Louisiana,27818,220.7,St. Tammany
70462,30.3661,-90.58381,Springfield,LA,Louisiana,5699,27.5,Livingston
70463,30.658609999999996,-89.90387,Sun,LA,Louisiana,126,68.8,St. Tammany
70464,30.539559999999998,-89.91001999999999,Talisheek,LA,Louisiana,312,12.1,St. Tammany
70465,30.851570000000002,-90.51982,Tangipahoa,LA,Louisiana,776,61.0,Tangipahoa
70466,30.568070000000002,-90.50140999999999,Tickfaw,LA,Louisiana,8512,104.2,Tangipahoa
70471,30.4072,-90.06234,Mandeville,LA,Louisiana,21383,280.6,St. Tammany
70501,30.239729999999998,-91.99044,Lafayette,LA,Louisiana,31358,775.4,Lafayette
70503,30.1728,-92.06056,Lafayette,LA,Louisiana,27816,907.0,Lafayette
70506,30.19554,-92.0813,Lafayette,LA,Louisiana,41163,767.3,Lafayette
70507,30.28172,-92.03052,Lafayette,LA,Louisiana,16558,301.4,Lafayette
70508,30.155490000000004,-92.02858,Lafayette,LA,Louisiana,34810,537.4,Lafayette
70510,29.89813,-92.19967,Abbeville,LA,Louisiana,25313,42.4,Vermilion
70512,30.414070000000002,-91.92303000000001,Arnaudville,LA,Louisiana,9780,39.8,St. Landry
70513,29.90355,-91.90287,Avery Island,LA,Louisiana,124,24.9,Iberia
70514,29.845909999999996,-91.5518,Baldwin,LA,Louisiana,2545,190.7,St. Mary
70515,30.45212,-92.56949,Basile,LA,Louisiana,3838,20.1,Evangeline
70516,30.36575,-92.30371,Branch,LA,Louisiana,1546,15.1,Acadia
70517,30.29484,-91.82955,Breaux Bridge,LA,Louisiana,26500,73.1,St. Martin
70518,30.1334,-91.92882,Broussard,LA,Louisiana,12297,113.3,Lafayette
70519,30.08019,-91.89735999999999,Cade,LA,Louisiana,222,24.4,St. Martin
70520,30.332009999999997,-92.03578,Carencro,LA,Louisiana,18405,180.5,Lafayette
70523,29.88904,-91.50112,Charenton,LA,Louisiana,906,77.9,St. Mary
70524,30.55692,-92.31134,Chataignier,LA,Louisiana,314,31.9,Evangeline
70525,30.41228,-92.22121,Church Point,LA,Louisiana,13150,46.6,Acadia
70526,30.210209999999996,-92.37984,Crowley,LA,Louisiana,19206,59.3,Acadia
70528,29.93952,-91.98501999999999,Delcambre,LA,Louisiana,2333,201.2,Vermilion
70529,30.19693,-92.16226999999999,Duson,LA,Louisiana,11752,127.8,Lafayette
70531,30.23273,-92.50829,Egan,LA,Louisiana,1261,17.5,Acadia
70532,30.466559999999998,-92.69758,Elton,LA,Louisiana,2685,10.6,Jefferson Davis
70533,29.8972,-92.03969000000001,Erath,LA,Louisiana,7385,36.3,Vermilion
70534,30.194909999999997,-92.44206,Estherwood,LA,Louisiana,899,36.2,Acadia
70535,30.47822,-92.4264,Eunice,LA,Louisiana,18215,46.6,St. Landry
70537,30.25736,-92.5667,Evangeline,LA,Louisiana,541,35.5,Acadia
70538,29.732409999999998,-91.46084,Franklin,LA,Louisiana,14844,37.0,St. Mary
70541,30.4256,-92.04581999999999,Grand Coteau,LA,Louisiana,432,80.4,St. Landry
70542,30.00522,-92.58841,Gueydan,LA,Louisiana,3435,7.0,Vermilion
70543,30.33472,-92.50081,Iota,LA,Louisiana,4077,21.4,Acadia
70544,29.90438,-91.66229,Jeanerette,LA,Louisiana,11677,43.3,Iberia
70546,30.265190000000004,-92.66778000000001,Jennings,LA,Louisiana,16425,41.9,Jefferson Davis
70548,29.80528,-92.40555,Kaplan,LA,Louisiana,10353,7.8,Vermilion
70549,30.07157,-92.80295,Lake Arthur,LA,Louisiana,3948,13.0,Jefferson Davis
70550,30.518659999999997,-92.18768,Lawtell,LA,Louisiana,174,182.7,St. Landry
70552,30.066779999999998,-91.69063,Loreauville,LA,Louisiana,1819,38.6,Iberia
70554,30.622490000000003,-92.4793,Mamou,LA,Louisiana,5582,18.7,Evangeline
70555,30.081190000000003,-92.14556,Maurice,LA,Louisiana,7372,57.5,Vermilion
70556,30.1939,-92.55982,Mermentau,LA,Louisiana,331,20.0,Acadia
70558,30.100440000000003,-92.07575,Milton,LA,Louisiana,134,435.2,Lafayette
70559,30.124809999999997,-92.50458,Morse,LA,Louisiana,2943,13.8,Acadia
70560,29.924020000000002,-91.87079,New Iberia,LA,Louisiana,42022,80.4,Iberia
70563,30.024659999999997,-91.72841,New Iberia,LA,Louisiana,18502,114.4,Iberia
70570,30.532740000000004,-92.10481999999999,Opelousas,LA,Louisiana,38987,86.9,St. Landry
70575,29.948970000000003,-92.15811,Perry,LA,Louisiana,55,654.7,Vermilion
70576,30.78097,-92.41826,Pine Prairie,LA,Louisiana,1526,523.9,Evangeline
70577,30.551190000000002,-91.93385,Port Barre,LA,Louisiana,4645,29.9,St. Landry
70578,30.229329999999997,-92.26141,Rayne,LA,Louisiana,16122,54.8,Acadia
70580,30.675240000000002,-92.42832,Reddell,LA,Louisiana,179,463.4,Evangeline
70581,30.25173,-92.73798000000001,Roanoke,LA,Louisiana,929,14.9,Jefferson Davis
70582,30.15874,-91.78739,Saint Martinville,LA,Louisiana,19781,53.1,St. Martin
70583,30.25967,-92.12213,Scott,LA,Louisiana,11693,162.7,Lafayette
70584,30.38842,-92.10134000000001,Sunset,LA,Louisiana,7358,80.1,St. Landry
70585,30.87834,-92.40767,Turkey Creek,LA,Louisiana,235,152.2,Evangeline
70586,30.74144,-92.33756,Ville Platte,LA,Louisiana,20313,26.1,Evangeline
70589,30.68385,-92.0252,Washington,LA,Louisiana,3283,10.7,St. Landry
70591,30.25535,-92.83886,Welsh,LA,Louisiana,5299,12.0,Jefferson Davis
70592,30.080640000000002,-92.01235,Youngsville,LA,Louisiana,18878,175.2,Lafayette
70601,30.22625,-93.2158,Lake Charles,LA,Louisiana,32384,775.9,Calcasieu
70605,30.13066,-93.27365,Lake Charles,LA,Louisiana,32741,291.1,Calcasieu
70607,30.042370000000002,-93.20414,Lake Charles,LA,Louisiana,25560,83.2,Calcasieu
70611,30.345979999999997,-93.2016,Lake Charles,LA,Louisiana,19256,90.9,Calcasieu
70615,30.25364,-93.12276,Lake Charles,LA,Louisiana,14335,112.8,Calcasieu
70630,30.027209999999997,-93.00631,Bell City,LA,Louisiana,1440,3.0,Calcasieu
70631,29.86632,-93.55142,Cameron,LA,Louisiana,962,0.8,Cameron
70632,29.84013,-93.0211,Creole,LA,Louisiana,371,1.5,Cameron
70633,30.42202,-93.39729,Dequincy,LA,Louisiana,7604,18.7,Calcasieu
70634,30.79389,-93.23974,Deridder,LA,Louisiana,25125,21.5,Beauregard
70637,30.704309999999996,-92.96708000000001,Dry Creek,LA,Louisiana,654,6.3,Allen
70638,30.85415,-92.79724,Elizabeth,LA,Louisiana,937,12.6,Allen
70639,30.98475,-93.49101999999999,Evans,LA,Louisiana,684,3.9,Vernon
70640,30.37078,-92.90717,Fenton,LA,Louisiana,301,100.1,Jefferson Davis
70643,29.79209,-92.78968,Grand Chenier,LA,Louisiana,352,0.4,Cameron
70644,30.7916,-92.94369,Grant,LA,Louisiana,308,8.7,Allen
70645,29.96153,-93.40869,Hackberry,LA,Louisiana,1262,4.5,Cameron
70646,30.09869,-92.92143,Hayes,LA,Louisiana,750,41.4,Calcasieu
70647,30.257070000000002,-93.0187,Iowa,LA,Louisiana,8703,18.7,Calcasieu
70648,30.501959999999997,-92.8787,Kinder,LA,Louisiana,8026,15.8,Allen
70650,30.237440000000003,-92.9232,Lacassine,LA,Louisiana,435,93.4,Jefferson Davis
70651,30.54399,-92.95089,Leblanc,LA,Louisiana,500,7.3,Allen
70652,30.607709999999997,-93.26731,Longville,LA,Louisiana,2203,8.5,Beauregard
70653,30.663529999999998,-93.56221,Merryville,LA,Louisiana,3111,4.4,Beauregard
70654,30.65505,-92.88407,Mittie,LA,Louisiana,155,2.6,Allen
70655,30.664440000000003,-92.72386,Oberlin,LA,Louisiana,3002,6.6,Allen
70656,30.96015,-92.96964,Pitkin,LA,Louisiana,4023,3.4,Vernon
70657,30.503140000000002,-93.15042,Ragley,LA,Louisiana,4315,11.5,Beauregard
70658,30.52869,-93.04764,Reeves,LA,Louisiana,955,4.2,Allen
70659,30.921429999999997,-93.28381,Rosepine,LA,Louisiana,1482,262.2,Vernon
70660,30.55759,-93.4503,Singer,LA,Louisiana,2612,6.9,Beauregard
70661,30.359890000000004,-93.6503,Starks,LA,Louisiana,2309,5.2,Calcasieu
70662,30.79887,-92.99764,Sugartown,LA,Louisiana,411,7.4,Beauregard
70663,30.289659999999998,-93.37952,Sulphur,LA,Louisiana,28150,112.3,Calcasieu
70665,30.12585,-93.44997,Sulphur,LA,Louisiana,10743,25.8,Calcasieu
70668,30.18695,-93.59897,Vinton,LA,Louisiana,6424,17.2,Calcasieu
70669,30.2434,-93.27911999999999,Westlake,LA,Louisiana,10131,127.5,Calcasieu
70706,30.613740000000004,-90.90151,Denham Springs,LA,Louisiana,20752,155.7,Livingston
70710,30.353109999999997,-91.25939,Addis,LA,Louisiana,3593,168.2,West Baton Rouge
70711,30.5316,-90.59958,Albany,LA,Louisiana,5266,104.4,Livingston
70712,30.969440000000002,-91.59640999999999,Angola,LA,Louisiana,479,7.7,West Feliciana
70714,30.58649,-91.12769,Baker,LA,Louisiana,19803,222.2,East Baton Rouge
70715,30.75798,-91.67791,Batchelor,LA,Louisiana,1433,3.0,Pointe Coupee
70719,30.3769,-91.28986,Brusly,LA,Louisiana,4460,105.9,West Baton Rouge
70721,30.2182,-91.08694,Carville,LA,Louisiana,701,53.3,Iberville
70722,30.842509999999997,-90.93157,Clinton,LA,Louisiana,5713,13.2,East Feliciana
70723,30.05947,-90.83847,Convent,LA,Louisiana,1759,26.4,St. James
70725,30.130570000000002,-90.9581,Darrow,LA,Louisiana,1826,82.9,Ascension
70726,30.42802,-90.89899,Denham Springs,LA,Louisiana,50583,210.5,Livingston
70729,30.5859,-91.35059,Erwinville,LA,Louisiana,1032,19.6,West Baton Rouge
70730,30.81632,-91.10122,Ethel,LA,Louisiana,3499,19.6,East Feliciana
70732,30.61795,-91.60425,Fordoche,LA,Louisiana,1178,10.8,Pointe Coupee
70733,30.3043,-90.79607,French Settlement,LA,Louisiana,1621,60.6,Livingston
70734,30.2029,-91.00205,Geismar,LA,Louisiana,7554,104.2,Ascension
70736,30.632179999999998,-91.33841,Glynn,LA,Louisiana,518,52.7,Pointe Coupee
70737,30.22512,-90.92222,Gonzales,LA,Louisiana,38643,277.0,Ascension
70739,30.598409999999998,-90.97051,Greenwell Springs,LA,Louisiana,12486,99.0,East Baton Rouge
70740,30.33983,-91.43535,Grosse Tete,LA,Louisiana,1305,5.8,Iberville
70743,30.027409999999996,-90.77436,Hester,LA,Louisiana,350,54.6,St. James
70744,30.55825,-90.67611,Holden,LA,Louisiana,6181,22.7,Livingston
70747,30.8746,-91.68121,Innis,LA,Louisiana,180,16.6,Pointe Coupee
70748,30.814059999999998,-91.20544,Jackson,LA,Louisiana,6657,32.4,East Feliciana
70749,30.638679999999997,-91.40254,Jarreau,LA,Louisiana,1554,24.2,Pointe Coupee
70750,30.500290000000003,-91.76609,Krotz Springs,LA,Louisiana,1951,5.9,St. Landry
70752,30.5822,-91.40758000000001,Lakeland,LA,Louisiana,806,32.9,Pointe Coupee
70753,30.944979999999997,-91.72703,Lettsworth,LA,Louisiana,870,4.9,Pointe Coupee
70754,30.40395,-90.7429,Livingston,LA,Louisiana,10170,32.4,Livingston
70755,30.59335,-91.53002,Livonia,LA,Louisiana,2186,34.9,Pointe Coupee
70756,30.54682,-91.61415,Lottie,LA,Louisiana,393,10.8,Pointe Coupee
70757,30.488540000000004,-91.51873,Maringouin,LA,Louisiana,3177,25.0,Iberville
70759,30.69753,-91.57759,Morganza,LA,Louisiana,1528,12.9,Pointe Coupee
70760,30.70662,-91.45551999999999,New Roads,LA,Louisiana,6993,82.6,Pointe Coupee
70761,30.976129999999998,-91.02387,Norwood,LA,Louisiana,897,5.6,East Feliciana
70762,30.57672,-91.46861,Oscar,LA,Louisiana,926,18.5,Pointe Coupee
70763,30.04385,-90.7416,Paulina,LA,Louisiana,3816,123.8,St. James
70764,30.22614,-91.28831,Plaquemine,LA,Louisiana,17584,43.1,Iberville
70767,30.4741,-91.32295,Port Allen,LA,Louisiana,14914,40.0,West Baton Rouge
70769,30.307340000000003,-90.94037,Prairieville,LA,Louisiana,36084,287.6,Ascension
70770,30.650240000000004,-90.99729,Pride,LA,Louisiana,2923,54.7,East Baton Rouge
70772,30.436940000000003,-91.46871999999999,Rosedale,LA,Louisiana,784,21.4,Iberville
70773,30.60865,-91.36316,Rougon,LA,Louisiana,143,15.4,Pointe Coupee
70774,30.207620000000002,-90.77383,Saint Amant,LA,Louisiana,10076,51.2,Ascension
70775,30.860159999999997,-91.36861,Saint Francisville,LA,Louisiana,14720,18.1,West Feliciana
70776,30.26356,-91.08986,Saint Gabriel,LA,Louisiana,6043,69.9,Iberville
70777,30.73828,-91.07011,Slaughter,LA,Louisiana,4269,26.3,East Feliciana
70778,30.153290000000002,-90.86062,Sorrento,LA,Louisiana,2291,36.8,Ascension
70780,30.29539,-91.16981,Sunshine,LA,Louisiana,1015,30.8,Iberville
70782,30.94373,-91.51858,Tunica,LA,Louisiana,299,4.4,West Feliciana
70783,30.683459999999997,-91.40434,Ventress,LA,Louisiana,2604,50.4,Pointe Coupee
70785,30.55892,-90.81818,Walker,LA,Louisiana,20979,84.2,Livingston
70787,30.96306,-91.44315999999999,Weyanoke,LA,Louisiana,127,10.3,West Feliciana
70788,30.13632,-91.17351,White Castle,LA,Louisiana,4051,14.5,Iberville
70789,30.93177,-91.08261999999999,Wilson,LA,Louisiana,750,12.5,East Feliciana
70791,30.65217,-91.15564,Zachary,LA,Louisiana,24918,79.8,East Baton Rouge
70801,30.449659999999998,-91.18605,Baton Rouge,LA,Louisiana,13,38.7,East Baton Rouge
70802,30.44383,-91.1775,Baton Rouge,LA,Louisiana,27267,1369.0,East Baton Rouge
70803,30.4143,-91.17756,Baton Rouge,LA,Louisiana,1335,2131.5,East Baton Rouge
70805,30.48852,-91.1594,Baton Rouge,LA,Louisiana,29909,1012.8,East Baton Rouge
70806,30.448790000000002,-91.12469,Baton Rouge,LA,Louisiana,28706,1248.7,East Baton Rouge
70807,30.543000000000003,-91.21105,Baton Rouge,LA,Louisiana,20377,308.5,East Baton Rouge
70808,30.40565,-91.14254,Baton Rouge,LA,Louisiana,32504,1039.3,East Baton Rouge
70809,30.39381,-91.07114,Baton Rouge,LA,Louisiana,25050,652.2,East Baton Rouge
70810,30.3454,-91.08308000000001,Baton Rouge,LA,Louisiana,37980,541.7,East Baton Rouge
70811,30.53208,-91.11686999999999,Baton Rouge,LA,Louisiana,13676,452.8,East Baton Rouge
70812,30.500729999999997,-91.11044,Baton Rouge,LA,Louisiana,11206,994.2,East Baton Rouge
70814,30.48517,-91.06805,Baton Rouge,LA,Louisiana,14514,723.0,East Baton Rouge
70815,30.45545,-91.06626999999999,Baton Rouge,LA,Louisiana,30075,1212.0,East Baton Rouge
70816,30.428959999999996,-91.0214,Baton Rouge,LA,Louisiana,43194,1045.0,East Baton Rouge
70817,30.376009999999997,-90.9809,Baton Rouge,LA,Louisiana,31192,468.5,East Baton Rouge
70818,30.54252,-91.04987,Baton Rouge,LA,Louisiana,9649,257.6,East Baton Rouge
